Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Exam_Score,Total_Study_Time,Study_Efficiency,Gender_Male,School_Type_Public,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near
16,93,7,71,0.0,2,67,0.0,3.9411764705882355,True,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True
31,67,7,92,2.0,3,66,62.0,2.0625,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
20,94,8,89,1.0,4,71,20.0,3.380952380952381,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
11,87,8,57,0.0,2,62,0.0,5.166666666666667,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False
21,81,8,73,3.0,2,67,63.0,3.0454545454545454,True,True,False,False,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True
16,93,8,51,3.0,2,67,48.0,3.9411764705882355,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True
25,77,7,71,0.0,3,66,0.0,2.5384615384615383,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True
16,68,7,85,1.0,3,64,16.0,3.764705882352941,False,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False
17,71,6,62,2.0,3,62,34.0,3.4444444444444446,True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,True
9,80,7,91,1.0,3,65,9.0,6.5,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True
17,81,5,53,0.0,1,63,0.0,3.5,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,True
5,92,9,52,2.0,4,64,10.0,10.666666666666666,False,False,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,False,False,True,False
10,92,6,51,1.0,3,65,10.0,5.909090909090909,False,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True
25,83,7,64,0.0,2,68,0.0,2.6153846153846154,True,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False
25,91,7,73,2.0,3,72,50.0,2.769230769230769,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
23,68,9,55,0.0,3,64,0.0,2.6666666666666665,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
14,62,4,100,1.0,3,62,14.0,4.133333333333334,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True
20,95,7,100,3.0,2,69,60.0,3.2857142857142856,False,False,False,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True
20,63,8,76,3.0,4,64,60.0,3.0476190476190474,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
13,70,10,78,1.0,2,61,13.0,4.357142857142857,False,True,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False
29,88,7,96,2.0,2,72,58.0,2.4,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,True
25,76,6,88,1.0,3,66,25.0,2.5384615384615383,True,False,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
19,95,10,58,2.0,3,69,38.0,3.45,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True
20,72,8,90,2.0,2,65,40.0,3.0952380952380953,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
21,60,9,62,2.0,3,64,42.0,2.909090909090909,True,True,False,False,False,True,True,False,True,True,True,False,False,True,False,True,False,True,False,False,True
8,72,5,72,3.0,4,62,24.0,6.888888888888889,False,False,True,False,False,True,True,False,True,True,False,False,True,False,False,True,False,True,False,False,True
19,83,8,77,1.0,4,66,19.0,3.3,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False
16,75,5,86,0.0,1,62,0.0,3.6470588235294117,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,True,False,False,False,True,False
14,81,5,58,3.0,4,66,42.0,4.4,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False
18,95,8,54,2.0,3,70,36.0,3.6842105263157894,False,True,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False
31,96,8,93,3.0,3,75,93.0,2.34375,True,True,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True
24,71,6,91,3.0,2,67,72.0,2.68,False,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False
17,78,9,76,3.5,2,66,59.5,3.6666666666666665,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
23,82,6,83,2.0,3,71,46.0,2.9583333333333335,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False
28,98,7,86,2.0,2,75,56.0,2.586206896551724,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,True
26,100,7,74,1.0,2,72,26.0,2.6666666666666665,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
20,69,7,63,2.0,2,64,40.0,3.0476190476190474,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False
16,89,9,74,1.0,3,65,16.0,3.823529411764706,True,True,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False
24,75,5,98,1.0,3,67,24.0,2.68,True,True,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True
22,60,6,92,2.0,2,63,44.0,2.739130434782609,True,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True
25,60,5,73,1.0,2,62,25.0,2.3846153846153846,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
24,78,10,61,2.0,4,69,48.0,2.76,False,True,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False
26,80,7,94,1.0,2,70,26.0,2.5925925925925926,True,False,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,False
17,61,6,82,0.0,4,63,0.0,3.5,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True
28,87,7,70,2.0,2,71,56.0,2.4482758620689653,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True
21,72,8,56,0.0,4,63,0.0,2.8636363636363638,True,True,False,True,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,True
32,82,8,88,0.0,2,71,0.0,2.1515151515151514,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False
16,72,6,66,0.0,4,63,0.0,3.7058823529411766,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True
30,67,6,80,0.0,4,68,0.0,2.193548387096774,True,True,False,True,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False
21,76,5,78,0.0,3,65,0.0,2.9545454545454546,True,True,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
16,69,7,85,0.0,3,66,0.0,3.8823529411764706,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
17,81,9,77,3.0,4,66,51.0,3.6666666666666665,True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False
18,68,6,82,0.0,3,66,0.0,3.473684210526316,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True
23,80,8,54,0.0,2,65,0.0,2.7083333333333335,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True
23,66,6,83,0.0,2,66,0.0,2.75,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True
17,87,5,60,3.5,3,67,59.5,3.7222222222222223,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True
20,90,8,70,0.0,3,68,0.0,3.238095238095238,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,False
33,64,10,76,2.0,3,68,66.0,2.0,True,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True
30,79,8,84,3.0,3,69,90.0,2.225806451612903,False,False,True,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False
23,63,6,87,1.0,2,64,23.0,2.6666666666666665,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,False,False,True,False,True
20,84,6,85,0.0,3,67,0.0,3.1904761904761907,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
21,71,10,55,1.0,4,63,21.0,2.8636363636363638,False,True,False,True,False,True,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False
24,81,7,69,3.0,3,67,72.0,2.68,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
14,81,6,64,2.0,2,64,28.0,4.266666666666667,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
18,97,7,70,0.0,2,66,0.0,3.473684210526316,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,True
10,82,7,82,2.0,4,65,20.0,5.909090909090909,True,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True
22,83,8,60,3.5,2,68,77.0,2.9565217391304346,False,True,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,True,False
24,76,9,75,0.0,5,66,0.0,2.64,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True
17,98,9,94,0.0,3,71,0.0,3.9444444444444446,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
29,91,7,87,2.0,4,74,58.0,2.466666666666667,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
13,71,7,86,2.0,3,65,26.0,4.642857142857143,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,False,True
11,94,8,92,0.0,4,68,0.0,5.666666666666667,False,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True
21,77,6,70,2.0,2,68,42.0,3.090909090909091,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True
26,93,8,88,1.0,4,72,26.0,2.6666666666666665,True,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,True
30,93,7,53,3.0,2,74,90.0,2.3870967741935485,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,False,True,True,False
17,68,8,53,0.0,2,61,0.0,3.388888888888889,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True
26,88,10,67,0.0,3,65,0.0,2.4074074074074074,True,False,True,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False
20,72,8,60,0.0,5,63,0.0,3.0,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True
19,72,7,76,1.0,2,66,19.0,3.3,False,True,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,True,False
25,72,6,59,2.0,3,66,50.0,2.5384615384615383,True,True,True,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True
24,89,7,99,2.0,4,73,48.0,2.92,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,True
11,69,5,93,0.0,4,63,0.0,5.25,True,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
29,60,8,99,0.0,4,68,0.0,2.2666666666666666,False,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True
28,89,4,90,3.0,2,73,84.0,2.5172413793103448,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,True,False
16,67,8,98,0.0,3,63,0.0,3.7058823529411766,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False
22,64,8,68,2.0,4,65,44.0,2.8260869565217392,True,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True
23,70,7,75,0.0,4,66,0.0,2.75,False,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True
22,75,6,62,0.0,3,65,0.0,2.8260869565217392,False,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True
17,79,7,82,0.0,2,66,0.0,3.6666666666666665,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True
16,62,4,89,3.0,3,65,48.0,3.823529411764706,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True
20,99,8,75,2.0,2,70,40.0,3.3333333333333335,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False
27,89,7,65,1.0,3,70,27.0,2.5,False,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
